record_id1	record_id2	latitude	longitude	altitude_m	capture_hour	capture_minute	common_name	alpha4	genus	species	subspecies	gen_species	alpha6	indvid_id	band_pre	band_suff	Sex	age_class	age_year	mass_g	fat_score	Include	time_b1_min	time_b2_min	time_b3_min	time_b4_min	time_b5_min	time_b6_min	time_b7_min	b1_cort	b2_cort	b3_cort	b4_cort	b5_cort	b6_cort	b7_cort	base_cort	max_cort	time_to_max	day	month	year	date	doy	season	breed_state
1003367	3180	68.62582	-149.59455	729.99598			Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA	206	1811	26530		AHY			3.00		3	10	30	60				8.46	35.09	52.83	26.69				8.46	52.83	30	27	8	2004	8/27/04	240		
1003377	3190	68.62582	-149.59455	729.99598			Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA	215	1811	26539		AHY			2.50		3	10	30	60				4.42	48.47	50.44	21.71				4.42	50.44	30	28	8	2004	8/28/04	241		
1003382	3195	68.62582	-149.59455	729.99598			Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA	5	1711	34396		AHY			2.00		3	10	30	60				1.41	21.35	28.75	35.78				1.41	35.78	60	29	8	2004	8/29/04	242		
1003383	3196	68.62582	-149.59455	729.99598			Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA	222	1811	26546		AHY			2.50		3	10	30	60				2.98	27.76	34.41	26.89				2.98	34.41	30	29	8	2004	8/29/04	242		
1002496	1280	68.76478	-148.85213	495.29998	10	20	Smith's Longspur	SMLO	Calcarius	pictus		Calcarius pictus 	CALPIC		2141	39668	female	AHY		28	3		1	5	10	30	60			3.64	24.67	19.83	35	56.64			3.64	56.64	60	8	6	1999	6/8/99	159		
1000677	2088	68.76478	-148.85213	495.29998	17	11	Eastern Yellow Wagtail	EYWA	Motacilla	tschutschensis		Motacilla tschutschensis 	MOTTSC	YEWA-1		76604	male			18.8	2.5		3	5	10	30	60			36.6	33.9	45.9	20.4	29.2			36.6	45.9	10	18	6	1991	6/18/91	169		
1000652	1243	68.83360	-148.82198	437.38799	15	28	Pectoral Sandpiper	PESA	Calidris	melanotos		Calidris melanotos 	CALMET	PESA-1	none					99			3	5	10	30	60			30.7	56.6	86.9	42.2	68.4			30.7	86.9	10	15	6	1991	6/15/91	166		
1000657	2319	68.83360	-148.82198	437.38799	14	38	Red Phalarope	REPH	Phalaropus	fulicarius		Phalaropus fulicarius 	PHAFUC	REPH-04	none		female	2Y		56.5			2	5	10	30	60			9.9	31	49.4	70.3	71.5			9.9	71.5	60	15	6	1991	6/15/91	166		
1000658	2320	68.83360	-148.82198	437.38799	15	15	Red Phalarope	REPH	Phalaropus	fulicarius		Phalaropus fulicarius 	PHAFUC	REPH-05	none		female			58.5			2	5	10	30	60			23.5	22.8	30.3	56.5	53			23.5	56.5	30	15	6	1991	6/15/91	166		
1000654	2317	68.83360	-148.82198	437.38799	15	30	Red Phalarope	REPH	Phalaropus	fulicarius		Phalaropus fulicarius 	PHAFUC	REPH-06	none		male			43			3	5	10	30	60			15	29.9	53	59.4	67.1			15	67.1	60	15	6	1991	6/15/91	166		
1000656	2318	68.83360	-148.82198	437.38799	15	30	Red Phalarope	REPH	Phalaropus	fulicarius		Phalaropus fulicarius 	PHAFUC	REPH-07	none		female			54			3	5	10	30	60			25.9	49	62	69.7	42.6			25.9	69.7	30	15	6	1991	6/15/91	166		
1002507	1283	69.01848	-148.82888	337.41427	12	7	Smith's Longspur	SMLO	Calcarius	pictus		Calcarius pictus 	CALPIC		2141	39671	male	AHY		28	0.5		1	5	10	30	60			25.29							25.29	25.29	1	10	6	1999	6/10/99	161		
1002506	1282	69.01848	-148.82888	337.41427	12	28	Smith's Longspur	SMLO	Calcarius	pictus		Calcarius pictus 	CALPIC		2141	39672	male	AHY		27	0		1	5	10	30	60			1.07							1.07	1.07	1	10	6	1999	6/10/99	161		
1002505	1281	69.01848	-148.82888	337.41427	12	43	Smith's Longspur	SMLO	Calcarius	pictus		Calcarius pictus 	CALPIC		2141	39673	female	AHY		26.5	3		1	5	10	30	60			5.2	12.4	38.7	36.94	22.26			5.2	38.7	10	10	6	1999	6/10/99	161		
1002690	1404	71.32300	-156.60900	2.13360	12	32	Common Redpoll	CORE	Carduelis	flammea		Carduelis flammea 	CARFLA		1880	96002	male	ASY	3	12	1		1							20.91							20.91			28	5	1999	5/28/99	148		breeding
1002723	1414	71.32300	-156.60900	2.13360	10	56	Common Redpoll	CORE	Carduelis	flammea		Carduelis flammea 	CARFLA		2141	39632	male	ASY	3	12.5	1		1							3.69							3.69			29	5	1999	5/29/99	149		
1002725	1416	71.32300	-156.60900	2.13360	11	48	Common Redpoll	CORE	Carduelis	flammea		Carduelis flammea 	CARFLA		2141	39634	male	ASY	3	14	2		1							10.88							10.88			29	5	1999	5/29/99	149		breeding
1002733	1420	71.32300	-156.60900	2.13360	12	10	Common Redpoll	CORE	Carduelis	flammea		Carduelis flammea 	CARFLA		2111	47681	female	AHY		11.5	0.5		1	5	10	30	60			27.98	26.66	30.81	32.59	28.83			27.98	32.59	30	31	5	1999	5/31/99	151		breeding
1002737	1424	71.32300	-156.60900	2.13360	12	32	Common Redpoll	CORE	Carduelis	flammea		Carduelis flammea 	CARFLA		none		female			12	1.5		1	5	10	30	60			7.29	27.78	31.25	28.93	11.88			7.29	31.25	10	31	5	1999	5/31/99	151		breeding
1002738	1425	71.32300	-156.60900	2.13360	14	28	Common Redpoll	CORE	Carduelis	flammea		Carduelis flammea 	CARFLA		none		female			12	2		5	10						21.68	42.25									31	5	1999	5/31/99	151		breeding
1000601	1449	71.32300	-156.60900	2.13360	21	13	Hoary Redpoll	HORE	Carduelis	hornemanni		Carduelis hornemanni 	CARHOR	HORE-1	none		male			13.9	2		2	5	20	60				11.3	17.6	22.4	17.3				11.3	22.4	20	12	6	1991	6/12/91	163		breeding
1000602	1450	71.32300	-156.60900	2.13360	22	30	Hoary Redpoll	HORE	Carduelis	hornemanni		Carduelis hornemanni 	CARHOR	HORE-2		74806	male			14.1	2.5		2	5	20	60				9.9	17.6	20.2	26.1				9.9	26.1	60	12	6	1991	6/12/91	163		breeding
1000603	1189	71.32300	-156.60900	2.13360	22	18	Lapland Longspur	LALO	Calcarius	lapponicus		Calcarius lapponicus 	CALLAP	LALO-2			male			28	1.5		1	5	10	30	60			6.6	13.6	18.7	21.4	39.2			6.6	39.2	60	12	6	1991	6/12/91	163		
1000604	1190	71.32300	-156.60900	2.13360			Lapland Longspur	LALO	Calcarius	lapponicus		Calcarius lapponicus 	CALLAP	LALO-1			female			32	3		1	5	10	30	60			7.3	31.3	14.5	20.1	22			7.3	31.3	5	12	6	1991	6/12/91	163		
1000607	2430	71.32300	-156.60900	2.13360	20	59	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-01		95438	female			37.5	3		1	5	10	30	60			11.3	22.8	25.7	27.8	29.5			11.3	29.5	60	12	6	1991	6/12/91	163		
1000605	2428	71.32300	-156.60900	2.13360	21	13	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-03		95434	male			35.5	1.5		3	5	10	30	60			13.1	19.1	19.2	16.6	7.9			13.1	19.2	10	12	6	1991	6/12/91	163	breeding	breeding
1000606	2429	71.32300	-156.60900	2.13360	21	13	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-02		95403	male			36.5	2		3	5	10	30	60			9	13.4	15.5	14.3	12.6			9	15.5	10	12	6	1991	6/12/91	163	breeding	breeding
1000608	2431	71.32300	-156.60900	2.13360	21	34	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-04		95420	female			41	4		1	5	10	30	60			12.4	12.8	17.8	22.6	24			12.4	24	60	12	6	1991	6/12/91	163		
1000610	1452	71.32300	-156.60900	2.13360	7	41	Hoary Redpoll	HORE	Carduelis	hornemanni		Carduelis hornemanni 	CARHOR	HORE-4	none		male			12.7	2.5		2	5	20	60				13	20.7	17.7	16.4				13	20.7	5	13	6	1991	6/13/91	164		breeding
1000614	1456	71.32300	-156.60900	2.13360	7	41	Hoary Redpoll	HORE	Carduelis	hornemanni		Carduelis hornemanni 	CARHOR	HORE-3		74810	male			14.2	2		1	5	20	60				13	17	19.5	4.9				13	19.5	20	13	6	1991	6/13/91	164		breeding
1000612	1454	71.32300	-156.60900	2.13360	8	37	Hoary Redpoll	HORE	Carduelis	hornemanni		Carduelis hornemanni 	CARHOR	HORE-5	none		male			13.5	1.5		1	5	20	60				3.5	8.9	23.7	40.2				3.5	40.2	60	13	6	1991	6/13/91	164		breeding
1000613	1455	71.32300	-156.60900	2.13360	9	5	Hoary Redpoll	HORE	Carduelis	hornemanni		Carduelis hornemanni 	CARHOR	HORE-6	none		male			13.5	0.5		1	5	20	60				4.2	14.9	23.6	46.3				4.2	46.3	60	13	6	1991	6/13/91	164		breeding
1000619	1461	71.32300	-156.60900	2.13360	14	3	Hoary Redpoll	HORE	Carduelis	hornemanni		Carduelis hornemanni 	CARHOR	HORE-7	none		male			15.2	3.5		2	5	20	60				5.3	15.2	21.8	28.9				5.3	28.9	60	13	6	1991	6/13/91	164		breeding
1000609	1451	71.32300	-156.60900	2.13360	14	15	Hoary Redpoll	HORE	Carduelis	hornemanni		Carduelis hornemanni 	CARHOR	HORE-8	none		male			12.1	1.5		2	5	20	60				13.9	25.2	27.3	34.2				13.9	34.2	60	13	6	1991	6/13/91	164		breeding
1000615	1457	71.32300	-156.60900	2.13360	15	35	Hoary Redpoll	HORE	Carduelis	hornemanni		Carduelis hornemanni 	CARHOR	HORE-9	none		male			14.5	2.5		2	5	20	60				7.3	12.7	8.6	8.7				7.3	12.7	5	13	6	1991	6/13/91	164		breeding
1000618	1460	71.32300	-156.60900	2.13360	19	10	Hoary Redpoll	HORE	Carduelis	hornemanni		Carduelis hornemanni 	CARHOR	HORE-10		74813	male			15	3		1	5	20	60				5.1	7.9	17.4	27.1				5.1	27.1	60	13	6	1991	6/13/91	164		breeding
1000616	1458	71.32300	-156.60900	2.13360	19	32	Hoary Redpoll	HORE	Carduelis	hornemanni		Carduelis hornemanni 	CARHOR	HORE-11		74808	male			14.6	2		1	5	20	60				8.6	11.1	21.2	9.2				8.6	21.2	20	13	6	1991	6/13/91	164		breeding
1000617	1459	71.32300	-156.60900	2.13360	20	13	Hoary Redpoll	HORE	Carduelis	hornemanni		Carduelis hornemanni 	CARHOR	HORE-12		74802	male			15	2.5		1	5	20	60				6.5	10.4	13.8	26				6.5	26	60	13	6	1991	6/13/91	164		breeding
1000611	1453	71.32300	-156.60900	2.13360	20	43	Hoary Redpoll	HORE	Carduelis	hornemanni		Carduelis hornemanni 	CARHOR	HORE-13	none		male			13.4	2		1	5	20	60				8.2	16.4	42.5	19.1				8.2	42.5	20	13	6	1991	6/13/91	164		breeding
1000621	1191	71.32300	-156.60900	2.13360	19	10	Lapland Longspur	LALO	Calcarius	lapponicus		Calcarius lapponicus 	CALLAP	LALO-04		95436	male			28.1	2.5		2	5	10	30	60			4	5.1	4.1	18	33.9			4	33.9	60	13	6	1991	6/13/91	164		breeding
1000622	1192	71.32300	-156.60900	2.13360	19	10	Lapland Longspur	LALO	Calcarius	lapponicus		Calcarius lapponicus 	CALLAP	LALO-4			male			28.1	2.5		1	5	10	30	60			4	5.1	4.1	18	33.9			4	33.9	60	13	6	1991	6/13/91	164		
1000623	1193	71.32300	-156.60900	2.13360			Lapland Longspur	LALO	Calcarius	lapponicus		Calcarius lapponicus 	CALLAP	LALO-3			female			33	3.5		1	5	10	30	60			5.5	15.1	14.9	17.9	18.2			5.5	18.2	60	13	6	1991	6/13/91	164		
1000631	2439	71.32300	-156.60900	2.13360	7	30	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-05		95440	female			37.5	3		1	5	10	30	60			10.8	20.7	32.2	14.8	38.7			10.8	38.7	60	13	6	1991	6/13/91	164		
1000629	2437	71.32300	-156.60900	2.13360	8	30	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-06		95404	male			34	0		2	5	10	30	60			10.4	29.5	37.3	35.5	66.6			10.4	66.6	60	13	6	1991	6/13/91	164	breeding	breeding
1000632	2440	71.32300	-156.60900	2.13360	18	43	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-07		95426	male			38.5	1.5		3	5	10	30	60			9.2	16.1	31.4	18.1	21.9			9.2	31.4	10	13	6	1991	6/13/91	164	breeding	breeding
1000630	2438	71.32300	-156.60900	2.13360	19	28	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-08		95402	male			34.5	1		2	5	10	30	60			4.9	10.3	11.1	41.3	48.4			4.9	48.4	60	13	6	1991	6/13/91	164	breeding	breeding
1000628	2436	71.32300	-156.60900	2.13360	22	50	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-09		95455	female			33	2.5		1	5	10	30	60			8.7	16.9	16.9	26.6	18.9			8.7	26.6	30	13	6	1991	6/13/91	164		
1000633	1462	71.32300	-156.60900	2.13360	11	45	Hoary Redpoll	HORE	Carduelis	hornemanni		Carduelis hornemanni 	CARHOR	HORE-14		74803	male			16.7	2.5		1	5	20	60				7.1	7	14.7	13.1				7.1	14.7	20	14	6	1991	6/14/91	165		breeding
1000638	1198	71.32300	-156.60900	2.13360	8	44	Lapland Longspur	LALO	Calcarius	lapponicus		Calcarius lapponicus 	CALLAP	LALO-5			male			29.2	0.5		1	5	10	30	60			2.9	14.6	24.3	39.4	76.8			2.9	76.8	60	14	6	1991	6/14/91	165		
1000635	1195	71.32300	-156.60900	2.13360	9	35	Lapland Longspur	LALO	Calcarius	lapponicus		Calcarius lapponicus 	CALLAP	LALO-07		95458	female			32.5	2		2	5	10	30	60			24.4	29.4	24.6	35.1	51.7			24.4	51.7	60	14	6	1991	6/14/91	165		breeding
1000636	1196	71.32300	-156.60900	2.13360	9	35	Lapland Longspur	LALO	Calcarius	lapponicus		Calcarius lapponicus 	CALLAP	LALO-6			male			25.6	1.5		1	5	10	30	60			21.4	6.9	49.6	60	54.7			21.4	60	30	14	6	1991	6/14/91	165		
1000634	1194	71.32300	-156.60900	2.13360	10	8	Lapland Longspur	LALO	Calcarius	lapponicus		Calcarius lapponicus 	CALLAP	LALO-08		95452	male			26	0.5		1	5	10	30	60			13.4	15.9	42.9	43.2	39.8			13.4	43.2	30	14	6	1991	6/14/91	165		breeding
1000637	1197	71.32300	-156.60900	2.13360	10	8	Lapland Longspur	LALO	Calcarius	lapponicus		Calcarius lapponicus 	CALLAP	LALO-8			male			26	0.5		1	5	10	30	60			13.4	15.9	42.9	43.2	39.8			13.4	43.2	30	14	6	1991	6/14/91	165		
1000639	1199	71.32300	-156.60900	2.13360			Lapland Longspur	LALO	Calcarius	lapponicus		Calcarius lapponicus 	CALLAP	LALO-7			female			32.5	2		1	5	10	30	60			24.4	29.4	24.6	35.1	51.7			24.4	51.7	60	14	6	1991	6/14/91	165		
1000643	2441	71.32300	-156.60900	2.13360	8	38	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-10		95459	male			35.2	3		2	5	10	30	60			9.3	16.1	17.7	12.2	10.3			9.3	17.7	10	14	6	1991	6/14/91	165	breeding	breeding
1000645	2443	71.32300	-156.60900	2.13360	8	56	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-12	none		female			35.6	3		2	5	10	30	60			9.4	15.4	21.6	8.9	8			9.4	21.6	10	14	6	1991	6/14/91	165		
1000646	2444	71.32300	-156.60900	2.13360	8	56	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-11	none		male			35.8	1		1	5	10	30	60			8.3	15.4	22.3	21.3	41.9			8.3	41.9	60	14	6	1991	6/14/91	165	breeding	breeding
1000644	2442	71.32300	-156.60900	2.13360	10	21	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-13		95416	male			35.4	2		2	5	10	30	60			5.6	12.01	18.2	22.7	39.7			5.6	39.7	60	14	6	1991	6/14/91	165	breeding	breeding
1000647	2445	71.32300	-156.60900	2.13360	10	26	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-14		95463	female			38.2	3.5		2	5	10	30	60			4.9	11	22.7	5.7	14			4.9	22.7	10	14	6	1991	6/14/91	165		
1000648	2446	71.32300	-156.60900	2.13360	10	42	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-15		95415	female			38.3	3		2	5	10	30	60			10.4	28.7	15.7	15.9	9.4			10.4	28.7	5	14	6	1991	6/14/91	165		
1000649	2447	71.32300	-156.60900	2.13360	11	34	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-16		95466	female			41.7	2		2	5	10	30	60			10.8	13.6	21.6	29.9	11.9			10.8	29.9	30	14	6	1991	6/14/91	165		
1000651	1200	71.32300	-156.60900	2.13360	17	1	Lapland Longspur	LALO	Calcarius	lapponicus		Calcarius lapponicus 	CALLAP	LALO-9			male			34.4	0.5		1	5	10	30	60			4.3	8.7	23	23.3	47			4.3	47	60	15	6	1991	6/15/91	166		
1000664	1464	71.32300	-156.60900	2.13360	10	58	Hoary Redpoll	HORE	Carduelis	hornemanni		Carduelis hornemanni 	CARHOR	HORE-17	none		male			15.8	1		1	5	20	60				7.6	13.4	28.2	21.7				7.6	28.2	20	16	6	1991	6/16/91	167		breeding
1000663	1463	71.32300	-156.60900	2.13360	16	5	Hoary Redpoll	HORE	Carduelis	hornemanni		Carduelis hornemanni 	CARHOR	HORE-18	none		male			15.2	2		2	5	20	60				3.5	5.2	9.6	15.9				3.5	15.9	60	16	6	1991	6/16/91	167		non-breeding
1000665	1201	71.32300	-156.60900	2.13360	20	59	Lapland Longspur	LALO	Calcarius	lapponicus		Calcarius lapponicus 	CALLAP	LALO-01	none		female			32	3		1	5	10	30	60			7.3	31.3	14.5	20.1	22			7.3	31.3	5	16	6	1991	6/16/91	167		breeding
1000671	1465	71.32300	-156.60900	2.13360	7	56	Hoary Redpoll	HORE	Carduelis	hornemanni		Carduelis hornemanni 	CARHOR	HORE-19	none		male			14.6	2		1	5	20	60				9.2	19.6	29.3	24.4				9.2	29.3	20	17	6	1991	6/17/91	168		breeding
1000706	2448	71.32300	-156.60900	2.13360	14	29	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV			69242	female			34	0		3	5	10	30	60			14.39	17.93	19.95	17.75	21.89			14.39	21.89	60	27	6	1991	6/27/91	178		
1000711	2449	71.32300	-156.60900	2.13360	17	7	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-01		4	male			55.5	4.5		2	5	10	30	60			11.2	24.8	28.5	24.2	16.8			11.2	28.5	10	26	9	1991	9/26/91	269		
1000714	2452	71.32300	-156.60900	2.13360	8	22	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-02	none		male			50	4		2	5	10	30	60			5.6	14.4	23.3	14	19			5.6	23.3	10	27	9	1991	9/27/91	270		
1000713	2451	71.32300	-156.60900	2.13360	9	56	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-03	none		male			46	4		1.5	5	10	30	60			14.4	20	25.8	57.6	48.6			14.4	57.6	30	27	9	1991	9/27/91	270		
1000712	2450	71.32300	-156.60900	2.13360	11	28	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-04		95469	female			40	3		1	5	10	30	60			14.7	14.8	21.6	30.9	26.1			14.7	30.9	30	27	9	1991	9/27/91	270		
1002145	2455	76.53333	-67.16667	37.30000	8	45	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-01			female			37.5	3		2	5	10	30	60			1.9	5.6	3.7	7.3	7.8			1.9	7.8	60	18	6	1997	6/18/97	169		
1002146	2456	76.53333	-67.16667	37.30000	8	57	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-02			male			39.3	2		2	5	10	30	60			4.6	6.4	6.5	8.6	10.5			4.6	10.5	60	18	6	1997	6/18/97	169	breeding	
1002194	2457	76.53333	-67.16667	37.30000	18	57	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-03			female	AHY		33.5			2	5	10	30	60			2.3	13.5	19.6	21.6	17.8			2.3	21.6	30	27	6	1997	6/27/97	178		breeding
1002209	2461	76.53333	-67.16667	37.30000	8	7	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-05		8231802	female			38.5	2		2	5	10	30	60			7.6	11.5	7.6	13.6	13.22			7.6	13.6	30	29	6	1997	6/29/97	180		
1002210	2462	76.53333	-67.16667	37.30000	9	45	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-06		8231803	male			38.7	2.5		1.5	5	10	30	60			6.9	13.5	14.1	9.3	9.11			6.9	14.1	10	29	6	1997	6/29/97	180		
1002206	2458	76.53333	-67.16667	37.30000	15	42	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-08		8231805	female			32	1		2.5	5	10	30	60			5.7	10.3	19.9	9.7	13.9			5.7	19.9	10	29	6	1997	6/29/97	180		
1002207	2459	76.53333	-67.16667	37.30000	15	42	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-07		8231804	female			37	2.5		2	5	10	30	60			4.3	5.1	7.5	6.7	5.3			4.3	7.5	10	29	6	1997	6/29/97	180		
1002208	2460	76.53333	-67.16667	37.30000	18	27	Snow Bunting	SNBU	Plectrophenax	nivalis		Plectrophenax nivalis 	PLENIV	SNBU-09		8231806	female			37	2		1.5	5	10	30	60			5.1	7.4	9.8	6.3	6.3			5.1	9.8	10	29	6	1997	6/29/97	180		
1002001	1007	76.53333	-67.16667	37.30000	14	2	Dovekie	DOVE	Alle	alle		Alle alle 	ALLALL	DOVE-1		6275317	male			144			3	5	10	30	60			8.1	15.2	30.8	21.1	57.9			8.1	57.9	60	18	7	1997	7/18/97	199		non-breeding
1002003	1009	76.53333	-67.16667	37.30000	14	12	Dovekie	DOVE	Alle	alle		Alle alle 	ALLALL	DOVE-2		6275316				150			2	5	10	30	60			19.1	17.3	25.8	34	47.2			19.1	47.2	60	18	7	1997	7/18/97	199		non-breeding
1001999	1005	76.53333	-67.16667	37.30000	14	25	Dovekie	DOVE	Alle	alle		Alle alle 	ALLALL	DOVE-3		6275319				132			3	5	10	30	60			10.2	9.1	23.5	21.1	36.2			10.2	36.2	60	18	7	1997	7/18/97	199		non-breeding
1002002	1008	76.53333	-67.16667	37.30000	14	53	Dovekie	DOVE	Alle	alle		Alle alle 	ALLALL	DOVE-4		6275318				144			2	5	10	30	60			6.6	16.4	24	44.5	41.9			6.6	44.5	30	18	7	1997	7/18/97	199		breeding
1002000	1006	76.53333	-67.16667	37.30000	15	59	Dovekie	DOVE	Alle	alle		Alle alle 	ALLALL	DOVE-5		6275321				142			1	5	10	60				8.3	25.2	33.8	35.6				8.3	35.6	60	18	7	1997	7/18/97	199		non-breeding
1002009	1015	76.53333	-67.16667	37.30000	15	15	Dovekie	DOVE	Alle	alle		Alle alle 	ALLALL	DOVE-6		6275323				144			1	5	10	30	60			7	13.9	16.2	20.8	24.2			7	24.2	60	19	7	1997	7/19/97	200		non-breeding
1002005	1011	76.53333	-67.16667	37.30000	15	26	Dovekie	DOVE	Alle	alle		Alle alle 	ALLALL	DOVE-7		6275325				130			1	5	10	30	60			10	7.7	16.3	35.5	33.2			10	35.5	30	19	7	1997	7/19/97	200		non-breeding
1002007	1013	76.53333	-67.16667	37.30000	15	26	Dovekie	DOVE	Alle	alle		Alle alle 	ALLALL	DOVE-8		6275326				140			1.5	5	10	30	60			7.4	19.4	25.4	40.7	49.7			7.4	49.7	60	19	7	1997	7/19/97	200		non-breeding
1002013	1019	76.53333	-67.16667	37.30000	15	26	Dovekie	DOVE	Alle	alle		Alle alle 	ALLALL	DOVE-9		6275327				162			1	5	10	30	60			7	9.7	14.4	30.6	27.6			7	30.6	30	19	7	1997	7/19/97	200		non-breeding
1002006	1012	76.53333	-67.16667	37.30000	15	38	Dovekie	DOVE	Alle	alle		Alle alle 	ALLALL	DOVE-10		6275324				136			2	5	10	30	60			7.8	16.8	22.3	36.4	47.4			7.8	47.4	60	19	7	1997	7/19/97	200		non-breeding
1002008	1014	76.53333	-67.16667	37.30000	16	57	Dovekie	DOVE	Alle	alle		Alle alle 	ALLALL	DOVE-11		6275329				141			3	5	10	30	60			8.3	15.8	17.5	15.6	48.2			8.3	48.2	60	19	7	1997	7/19/97	200		non-breeding
1002010	1016	76.53333	-67.16667	37.30000	17	14	Dovekie	DOVE	Alle	alle		Alle alle 	ALLALL	DOVE-12		6275013				154			2	5	10	30	60			15.4	21	29.2	41.3	60			15.4	60	60	19	7	1997	7/19/97	200		breeding
1002011	1017	76.53333	-67.16667	37.30000	17	14	Dovekie	DOVE	Alle	alle		Alle alle 	ALLALL	DOVE-16		6275149				155			3	5	10	30	60			11.4	20.7	19.4	34	37			11.4	37	60	19	7	1997	7/19/97	200		breeding
1002014	1020	76.53333	-67.16667	37.30000	17	17	Dovekie	DOVE	Alle	alle		Alle alle 	ALLALL	DOVE-13		6275333				163			2	5	10	30	60			18.7	21.1	29.5	36.4	46.9			18.7	46.9	60	19	7	1997	7/19/97	200		breeding
1002004	1010	76.53333	-67.16667	37.30000	17	23	Dovekie	DOVE	Alle	alle		Alle alle 	ALLALL	DOVE-14		6275331				111			1	5	10	30	60			7.1	15.1	26	27	23.3			7.1	27	30	19	7	1997	7/19/97	200		non-breeding
